time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.status.status,.status.service,.latitude,.longitude,.altitude,.position_covariance,.position_covariance_type
2023/10/31/17:18:50.369838,127743,1698743930,367971294,/gps,0,0,24.8819145383,121.156409983,349.010009766,"(5.928999935746193e-05, 0.0, 0.0, 0.0, 0.00010609000408262018, 0.0, 0.0, 0.0, 0.00013225000051409006)",2
2023/10/31/17:18:50.419464,127744,1698743930,417627610,/gps,0,0,24.8819147317,121.156410882,349.0,"(5.928999935746193e-05, 0.0, 0.0, 0.0, 0.00010609000408262018, 0.0, 0.0, 0.0, 0.00013225000051409006)",2
2023/10/31/17:18:50.469943,127745,1698743930,468170155,/gps,0,0,24.881914925,121.15641179,348.989990234,"(5.928999935746193e-05, 0.0, 0.0, 0.0, 0.00010609000408262018, 0.0, 0.0, 0.0, 0.00013225000051409006)",2
2023/10/31/17:18:50.519849,127746,1698743930,518457485,/gps,0,0,24.8819151233,121.156412703,348.989990234,"(5.928999935746193e-05, 0.0, 0.0, 0.0, 0.00010609000408262018, 0.0, 0.0, 0.0, 0.00013225000051409006)",2
2023/10/31/17:18:50.570198,127747,1698743930,569340584,/gps,0,0,24.8819153333,121.15641363,348.980010986,"(5.928999935746193e-05, 0.0, 0.0, 0.0, 0.00010609000408262018, 0.0, 0.0, 0.0, 0.00013225000051409006)",2
2023/10/31/17:18:50.619572,127748,1698743930,617853710,/gps,0,0,24.8819155567,121.156414582,348.980010986,"(5.928999935746193e-05, 0.0, 0.0, 0.0, 0.00010609000408262018, 0.0, 0.0, 0.0, 0.00013225000051409006)",2
2023/10/31/17:18:50.670592,127749,1698743930,668176942,/gps,0,0,24.8819157867,121.156415548,348.980010986,"(5.928999935746193e-05, 0.0, 0.0, 0.0, 0.00010609000408262018, 0.0, 0.0, 0.0, 0.00013225000051409006)",2
2023/10/31/17:18:50.719942,127750,1698743930,718076888,/gps,0,0,24.881916025,121.156416528,348.970001221,"(5.928999935746193e-05, 0.0, 0.0, 0.0, 0.00010609000408262018, 0.0, 0.0, 0.0, 0.00013225000051409006)",2
2023/10/31/17:18:50.769862,127751,1698743930,768276969,/gps,0,0,24.8819162567,121.15641752,348.959991455,"(5.928999935746193e-05, 0.0, 0.0, 0.0, 0.00010609000408262018, 0.0, 0.0, 0.0, 0.00013225000051409006)",2
2023/10/31/17:18:50.819618,127752,1698743930,817738094,/gps,0,0,24.881916495,121.15641852,348.950012207,"(5.928999935746193e-05, 0.0, 0.0, 0.0, 0.00010609000408262018, 0.0, 0.0, 0.0, 0.00013225000051409006)",2
2023/10/31/17:18:50.870259,127753,1698743930,868740485,/gps,0,0,24.8819167383,121.156419542,348.940002441,"(5.928999935746193e-05, 0.0, 0.0, 0.0, 0.00010609000408262018, 0.0, 0.0, 0.0, 0.00013225000051409006)",2
2023/10/31/17:18:50.919500,127754,1698743930,917767804,/gps,0,0,24.88191699,121.156420583,348.929992676,"(5.928999935746193e-05, 0.0, 0.0, 0.0, 0.00010609000408262018, 0.0, 0.0, 0.0, 0.00013225000051409006)",2
2023/10/31/17:18:50.970031,127755,1698743930,968121008,/gps,0,0,24.8819172467,121.156421625,348.920013428,"(5.928999935746193e-05, 0.0, 0.0, 0.0, 0.00010609000408262018, 0.0, 0.0, 0.0, 0.00013225000051409006)",2
2023/10/31/17:18:51.019504,127756,1698743931,17824750,/gps,0,0,24.8819174917,121.156422678,348.910003662,"(5.928999935746193e-05, 0.0, 0.0, 0.0, 0.00010609000408262018, 0.0, 0.0, 0.0, 0.00013225000051409006)",2
2023/10/31/17:18:51.080571,127757,1698743931,72625667,/gps,0,0,24.8819177367,121.156423733,348.899993896,"(5.928999935746193e-05, 0.0, 0.0, 0.0, 0.00010609000408262018, 0.0, 0.0, 0.0, 0.00013225000051409006)",2
2023/10/31/17:18:51.119550,127758,1698743931,117829030,/gps,0,0,24.8819179833,121.156424803,348.890014648,"(6.724000065982342e-05, 0.0, 0.0, 0.0, 0.00011449000963032266, 0.0, 0.0, 0.0, 0.00014161000652551659)",2
2023/10/31/17:18:51.169967,127759,1698743931,168102220,/gps,0,0,24.8819182433,121.156425883,348.880004883,"(6.724000065982342e-05, 0.0, 0.0, 0.0, 0.00011449000963032266, 0.0, 0.0, 0.0, 0.00014161000652551659)",2
2023/10/31/17:18:51.219765,127760,1698743931,218089568,/gps,0,0,24.8819185,121.156426978,348.869995117,"(6.724000065982342e-05, 0.0, 0.0, 0.0, 0.00011449000963032266, 0.0, 0.0, 0.0, 0.00014161000652551659)",2
2023/10/31/17:18:51.270052,127761,1698743931,268268182,/gps,0,0,24.88191877,121.156428073,348.859985352,"(6.724000065982342e-05, 0.0, 0.0, 0.0, 0.00011449000963032266, 0.0, 0.0, 0.0, 0.00014161000652551659)",2
2023/10/31/17:18:51.319794,127762,1698743931,318585568,/gps,0,0,24.8819190467,121.156429192,348.850006104,"(6.724000065982342e-05, 0.0, 0.0, 0.0, 0.00011449000963032266, 0.0, 0.0, 0.0, 0.00014161000652551659)",2
2023/10/31/17:18:51.369684,127763,1698743931,368595613,/gps,0,0,24.8819193383,121.156430322,348.839996338,"(6.724000065982342e-05, 0.0, 0.0, 0.0, 0.00011449000963032266, 0.0, 0.0, 0.0, 0.00014161000652551659)",2
2023/10/31/17:18:51.419640,127764,1698743931,417679536,/gps,0,0,24.8819196367,121.156431465,348.839996338,"(6.724000065982342e-05, 0.0, 0.0, 0.0, 0.00011449000963032266, 0.0, 0.0, 0.0, 0.00014161000652551659)",2
2023/10/31/17:18:51.469988,127765,1698743931,468229392,/gps,0,0,24.8819199283,121.15643261,348.820007324,"(6.724000065982342e-05, 0.0, 0.0, 0.0, 0.00011449000963032266, 0.0, 0.0, 0.0, 0.00014161000652551659)",2
2023/10/31/17:18:51.522100,127766,1698743931,517726068,/gps,0,0,24.8819202267,121.156433767,348.809997559,"(6.724000065982342e-05, 0.0, 0.0, 0.0, 0.00011449000963032266, 0.0, 0.0, 0.0, 0.00014161000652551659)",2
2023/10/31/17:18:51.569640,127767,1698743931,567952131,/gps,0,0,24.8819205267,121.156434943,348.799987793,"(6.724000065982342e-05, 0.0, 0.0, 0.0, 0.00011449000963032266, 0.0, 0.0, 0.0, 0.00014161000652551659)",2
2023/10/31/17:18:51.619990,127768,1698743931,618113604,/gps,0,0,24.8819208283,121.156436143,348.790008545,"(6.724000065982342e-05, 0.0, 0.0, 0.0, 0.00011449000963032266, 0.0, 0.0, 0.0, 0.00014161000652551659)",2
2023/10/31/17:18:51.670028,127769,1698743931,668135335,/gps,0,0,24.8819211333,121.156437358,348.779998779,"(6.724000065982342e-05, 0.0, 0.0, 0.0, 0.00011449000963032266, 0.0, 0.0, 0.0, 0.00014161000652551659)",2
2023/10/31/17:18:51.720565,127770,1698743931,718781498,/gps,0,0,24.8819214433,121.156438577,348.769989014,"(6.724000065982342e-05, 0.0, 0.0, 0.0, 0.00011449000963032266, 0.0, 0.0, 0.0, 0.00014161000652551659)",2
2023/10/31/17:18:51.769947,127771,1698743931,768092674,/gps,0,0,24.88192176,121.1564398,348.760009766,"(6.724000065982342e-05, 0.0, 0.0, 0.0, 0.00011449000963032266, 0.0, 0.0, 0.0, 0.00014161000652551659)",2
2023/10/31/17:18:51.821897,127772,1698743931,818741549,/gps,0,0,24.8819220817,121.156441047,348.760009766,"(6.724000065982342e-05, 0.0, 0.0, 0.0, 0.00011449000963032266, 0.0, 0.0, 0.0, 0.00014161000652551659)",2
2023/10/31/17:18:51.870375,127773,1698743931,868391316,/gps,0,0,24.88192241,121.156442313,348.75,"(6.724000065982342e-05, 0.0, 0.0, 0.0, 0.00011449000963032266, 0.0, 0.0, 0.0, 0.00014161000652551659)",2
2023/10/31/17:18:51.919859,127774,1698743931,917991079,/gps,0,0,24.8819227483,121.156443577,348.739990234,"(6.724000065982342e-05, 0.0, 0.0, 0.0, 0.00011449000963032266, 0.0, 0.0, 0.0, 0.00014161000652551659)",2
2023/10/31/17:18:51.969763,127775,1698743931,968105988,/gps,0,0,24.8819230967,121.156444843,348.730010986,"(6.724000065982342e-05, 0.0, 0.0, 0.0, 0.00011449000963032266, 0.0, 0.0, 0.0, 0.00014161000652551659)",2
2023/10/31/17:18:52.019614,127776,1698743932,17842528,/gps,0,0,24.881923455,121.156446118,348.720001221,"(6.724000065982342e-05, 0.0, 0.0, 0.0, 0.00011449000963032266, 0.0, 0.0, 0.0, 0.00014161000652551659)",2
2023/10/31/17:18:52.081030,127777,1698743932,71321639,/gps,0,0,24.8819238217,121.156447412,348.700012207,"(6.724000065982342e-05, 0.0, 0.0, 0.0, 0.00011449000963032266, 0.0, 0.0, 0.0, 0.00014161000652551659)",2
